change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name,,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop
1.167082294,0.250,1.804367439,36061028100,Washington Heights North,,,36061015002,184337,36061022900,-12.57,,,,,
0.797169811,1.133,0.688040003,36061028300,Washington Heights North,,,36061015101,17680,36061023000,-5.26,,,,,
0.850420168,1.512,0.602548656,36061028500,Washington Heights North,,,36061015102,123812,36061023100,-34.62,,,,,
0.978448276,0.651,0.742782152,36061028700,Washington Heights North,,,36061015200,87882,36061023200,-18.57,,,,,
0.845140033,0.753,0.511720478,36061029100,Marble Hill-Inwood,,,36061015301,128071,36061023300,-2.43,,,,,
0.938511327,0.814,0.66125301,36061029300,Marble Hill-Inwood,,,36061015302,131805,36061023400,20.37,,,,,
0.915848527,0.363,0.821874772,36061029500,Marble Hill-Inwood,,,36061015401,139363,36061023501,-33.01,,,,,
0.437636761,0.723,0.04952593,36061029900,Marble Hill-Inwood,,,36061015402,76572,36061023502,-6.88,,,,,
0.919354839,0.296,0.332281638,36061030300,Marble Hill-Inwood,,,36061015403,73131,36061023600,4,,,,,
0.903722721,0.181,0.669631817,36061030700,Marble Hill-Inwood,,,36061015501,172394,36061023700,-16.9,,,,,
0.693602694,0.655,0.248634087,36061030900,Marble Hill-Inwood,,,36061015502,111507,36061023801,-48.79,,,,,
0.529746508,0.132,0.837824255,36061031703,Battery Park City-Lower Manhattan,,,36061015601,74155,36061023802,22.47,,,,,
0.514743921,0.171,0.580653985,36061031704,Battery Park City-Lower Manhattan,,,36061015602,82722,36061023900,-10.71,,,,,
1.699547511,0.580,0.565754039,36081000100,Hunters Point-Sunnyside-West Maspeth,,,36061015700,133534,36061024000,1.81,,,,,
1.066666667,-0.283,0.829510416,36081000200,Woodhaven,,,36061015801,127921,36061024100,-24.39,,,,,
0.782716049,0.162,0.089721583,36081000400,Woodhaven,,,36061015802,58259,36061024200,-2.09,,,,,
0.750307503,0.442,0.645377778,36081000600,Woodhaven,,,36061015900,123084,36061024301,-14.77,,,,,
1.405095541,0.895,2.276509726,36081000700,Hunters Point-Sunnyside-West Maspeth,,,36061016001,258443,36061024302,-6.9,,,,,
0.764845606,0.611,0.362929212,36081000800,Woodhaven,,,36061016002,93963,36061024500,-30.36,,,,,
0.817307692,0.396,0.423091961,36081001000,Woodhaven,,,36061016100,127601,36061024700,-6.14,,,,,
0.927248677,-0.116,0.3363,36081001200,Woodhaven,,,36061016200,27257,36061024900,1.75,,,,,
1.016908213,0.048,0.186128868,36081001400,Woodhaven,,,36061016300,143377,36061025100,8.86,,,,,
0.859437751,0.964,0.206117586,36081001600,Woodhaven,,,36061016400,23323,36061025300,-2.27,,,,,
0.652281134,0.497,0.205834481,36081001800,Woodhaven,,,36061016500,141416,36061025500,-26.79,,,,,
3.384126984,1.322,2.672665993,36081001900,Hunters Point-Sunnyside-West Maspeth,,,36061016600,40877,36061025700,-14.01,,,,,
1.022756005,1.140,0.276104178,36081002000,Woodhaven,,,36061016700,150821,36061025900,58.31,,,,,
0.782781457,-0.056,0.359634783,36081002200,Woodhaven,,,36061016800,33210,36061026100,14.05,,,,,
0.844760673,-0.142,0.234796722,36081002400,Richmond Hill,,,36061016900,133786,36061026300,14.11,,,,,
0.298850575,-0.220,0.308037979,36081002500,Queensbridge-Ravenswood-Long Island City,,,36061017000,27374,36061026500,72.57,,,,,
0.551315789,0.562,0.688826171,36081002600,Richmond Hill,,,36061017100,136588,36061026700,20,,,,,
0.751642576,0.358,0.566471744,36081002800,Richmond Hill,,,36061017200,26740,36061026900,54.41,,,,,
0.667865707,0.556,-0.224546435,36081003000,Woodhaven,,,36061017300,118462,36061027100,33.89,,,,,
1.001369863,0.478,0.623511689,36081003100,Queensbridge-Ravenswood-Long Island City,,,36061017401,43912,36061027300,78.68,,,,,
0.882860666,0.490,0.328067806,36081003200,Woodhaven,,,36061017402,45076,36061027500,48.19,,,,,
1.38317757,0.986,0.508110254,36081003300,Queensbridge-Ravenswood-Long Island City,,,36061017500,130799,36061027700,48.38,,,,,
0.875159236,0.802,0.870901689,36081003400,Woodhaven,,,36061017700,97723,36061027900,-22.01,,,,,
0.554641598,3.522,0.613493105,36081003600,Woodhaven,,,36061017800,38705,36061028100,142.37,,,,,
0.763852243,0.724,0.387058742,36081003800,Woodhaven,,,36061017900,126430,36061028300,28.86,,,,,
0.912128713,2.594,0.138575742,36081003900,Queensbridge-Ravenswood-Long Island City,,,36061018000,31424,36061028500,23.64,,,,,
0.836734694,2.248,0.328535756,36081004001,Woodhaven,,,36061018100,120142,36061028700,-42.94,,,,,
0.844295302,1.197,1.034358757,36081004002,Ozone Park,,,36061018200,22913,36061029100,9.64,,,,,
0.860742706,0.804,0.380211139,36081004200,Woodhaven,,,36061018300,101559,36061029300,26.54,,,,,
1.079584775,3.819,0.56465,36081004300,Queensbridge-Ravenswood-Long Island City,,,36061018400,28197,36061029500,-38.34,,,,,
0.502358491,0.954,0.313643815,36081004401,Ozone Park,,,36061018500,94436,36061029700,N/A,,,,,
1.826923077,0.460,0.525287955,36081004500,Astoria,,,36061018600,21045,36061029900,-23.15,,,,,
0.45106383,0.758,0.069989792,36081004700,Astoria,,,36061018700,93271,36061030300,23.49,,,,,
0.847347995,0.699,0.090725635,36081005100,Queensbridge-Ravenswood-Long Island City,,,36061018800,37381,36061030700,-56.67,,,,,
0.700356718,0.919,0.806913948,36081005200,Woodhaven,,,36061018900,29746,36061030900,-4.26,,,,,
0.807881773,1.058,0.968574932,36081005300,Astoria,,,36061019000,61953,36061031100,N/A,,,,,
1.140602582,1.243,0.333666138,36081005400,Ozone Park,,,36061019100,106581,36061031703,35.49,,,,,
0.687032419,2.087,0.75745,36081005500,Queensbridge-Ravenswood-Long Island City,,,36061019200,13029,36061031704,-36.56,,,,,
0.995983936,0.873,0.182516167,36081005700,Astoria,,,36061019300,51300,36061031900,N/A,,,,,
0.598591549,1.119,0.434366414,36081005800,Ozone Park,,,36061019400,22714,36081000100,-14.04,,,,,
1.197704082,0.725,0.561107938,36081005900,Astoria,,,36061019500,84402,36081000200,18.37,,,,,
1.031969309,0.635,0.713042762,36081006100,Astoria,,,36061019600,27296,36081000400,-21.63,,,,,
0.370152761,0.473,0.454264689,36081006201,Lindenwood-Howard Beach,,,36061019701,52961,36081000600,-66.46,,,,,
0.745283019,0.162,0.060567847,36081006202,Lindenwood-Howard Beach,,,36061019702,47785,36081000700,6.4,,,,,
0.828850856,1.014,0.759665593,36081006300,Astoria,,,36061019800,72050,36081000800,0.9,,,,,
1.007772021,1.183,0.471972594,36081006501,Astoria,,,36061019900,62801,36081001000,1478.57,,,,,
1.098445596,0.837,0.461155823,36081006502,Astoria,,,36061020000,56939,36081001200,26.05,,,,,
1.041343669,0.904,0.575433155,36081006900,Old Astoria,,,36061020101,48198,36081001400,-25.3,,,,,
1.049822064,1.296,1.165686505,36081007100,Old Astoria,,,36061020102,58443,36081001600,82.17,,,,,
1.076448829,0.441,0.011642671,36081007300,Old Astoria,,,36061020300,18178,36081001800,380.33,,,,,
1.227467811,0.843,2.118046168,36081007500,Astoria,,,36061020500,61222,36081001900,-6.25,,,,,
1.456410256,1.686,0.854777398,36081007700,Astoria,,,36061020600,31548,36081002000,-45.57,,,,,
1.057142857,0.884,0.28645004,36081007900,Old Astoria,,,36061020701,44250,36081002200,61.06,,,,,
0.951923077,1.242,1.519595276,36081008100,Old Astoria,,,36061020800,59229,36081002400,-44.22,,,,,
0.748370274,1.034,0.253005639,36081008300,Old Astoria,,,36061020901,19102,36081002500,-23.81,,,,,
0.873837981,1.822,0.089398935,36081008500,Queensbridge-Ravenswood-Long Island City,,,36061021000,27226,36081002600,-25.64,,,,,
0.739354839,0.827,0.520194352,36081008600,Ozone Park,,,36061021100,49319,36081002800,-37,,,,,
0.865384615,1.905,0.605686554,36081008700,Old Astoria,,,36061021200,51893,36081003000,-21.52,,,,,
0.851315789,0.911,0.68675783,36081008800,Ozone Park,,,36061021303,33043,36081003100,N/A,,,,,
1.209331652,0.187,0.252321843,36081009100,Old Astoria,,,36061021400,51934,36081003200,-10.81,,,,,
0.878378378,1.111,0.23761221,36081009400,South Ozone Park,,,36061021500,37912,36081003300,371.43,,,,,
1.056939502,1.130,0.864460996,36081009500,Steinway,,,36061021600,40418,36081003400,-10.22,,,,,
0.93637455,1.182,1.295365079,36081009600,South Ozone Park,,,36061021703,N/A,36081003600,-82.43,,,,,
1.047897196,0.825,0.593146608,36081009700,Steinway,,,36061021800,47773,36081003700,N/A,,,,,
0.716232962,0.293,-0.026699134,36081009800,South Ozone Park,,,36061021900,13623,36081003800,24.59,,,,,
0.694587629,0.773,-0.102726285,36081010000,South Ozone Park,,,36061022000,60874,36081003900,-58.54,,,,,
0.835472579,0.506,0.051115134,36081010100,Steinway,,,36061022102,72367,36081004001,-53.91,,,,,
0.85924933,0.226,0.178343949,36081010200,South Ozone Park,,,36061022200,48152,36081004002,N/A,,,,,
0.956117021,0.822,0.459881222,36081010300,Steinway,,,36061022301,33262,36081004200,-32.92,,,,,
0.759408602,0.268,0.756484373,36081010400,South Ozone Park,,,36061022302,26706,36081004300,-31.54,,,,,
1.008185539,0.904,0.888191769,36081010500,Steinway,,,36061022400,24533,36081004401,132.81,,,,,
0.594202899,1.128,0.319781812,36081010600,South Ozone Park,,,36061022500,35606,36081004500,-27.17,,,,,
0.753488372,0.168,-0.026030369,36081010800,Richmond Hill,,,36061022600,37670,36081004700,-10.57,,,,,
0.703571429,0.546,0.263069677,36081011000,Richmond Hill,,,36061022700,42115,36081005000,N/A,,,,,
0.978384528,0.978,0.771713122,36081011100,Steinway,,,36061022800,59814,36081005100,-56.82,,,,,
0.624516129,0.673,0.05476087,36081011200,Richmond Hill,,,36061022900,26577,36081005200,22.17,,,,,
1.012195122,0.633,0.593170732,36081011300,Steinway,,,36061023000,29311,36081005300,-18.75,,,,,
0.670731707,-0.480,0.350158389,36081011400,Richmond Hill,,,36061023100,39110,36081005400,95.78,,,,,
0.936010038,1.224,1.824528302,36081011500,Steinway,,,36061023200,18404,36081005500,N/A,,,,,
0.518728717,2.859,0.455753027,36081011600,Richmond Hill,,,36061023300,38407,36081005700,90.91,,,,,
0.757094211,0.468,0.768361692,36081011700,Steinway,,,36061023400,40969,36081005800,282.76,,,,,
1.049056604,0.627,0.389612077,36081011800,Richmond Hill,,,36061023501,35414,36081005900,100,,,,,
1.049479167,0.393,0.208795313,36081011900,Steinway,,,36061023502,33026,36081006100,391.3,,,,,
0.86039886,0.592,-0.223398067,36081012000,Richmond Hill,,,36061023600,27117,36081006201,173.58,,,,,
0.779976717,0.226,-0.083373067,36081012100,Steinway,,,36061023700,26591,36081006202,216.51,,,,,
0.623559539,0.545,0.557773137,36081012200,Richmond Hill,,,36061023802,42787,36081006300,N/A,,,,,
1.008196721,0.830,0.93874546,36081012301,Steinway,,,36061023803,74050,36081006501,22.9,,,,,
0.72972973,0.351,0.310529816,36081012400,Richmond Hill,,,36061023804,108438,36081006502,-44.94,,,,,
0.848809524,0.447,0.094846977,36081012500,Steinway,,,36061023900,27236,36081006900,377.5,,,,,
0.601366743,0.164,0.285189189,36081012601,Richmond Hill,,,36061024000,7476,36081007100,-11.11,,,,,
0.914518318,0.039,0.244180837,36081012602,Richmond Hill,,,36061024100,34894,36081007300,10.2,,,,,
0.751898734,0.686,0.026008511,36081012800,Richmond Hill,,,36061024200,19522,36081007500,-68.04,,,,,
0.967302452,0.708,0.797138849,36081013000,Richmond Hill,,,36061024301,34067,36081007700,110,,,,,
0.823759791,0.099,0.455775585,36081013200,Richmond Hill,,,36061024302,16092,36081007900,-30.87,,,,,
0.793650794,0.080,0.407313785,36081013400,Kew Gardens,,,36061024500,26104,36081008100,92.31,,,,,
0.699760766,0.069,0.530434783,36081013500,Steinway,,,36061024700,45397,36081008300,4.92,,,,,
0.730478589,0.314,0.735816385,36081013600,Kew Gardens,,,36061024900,41485,36081008500,83.02,,,,,
1.326196474,0.988,0.204313909,36081013700,Steinway,,,36061025100,17965,36081008600,-6.58,,,,,
0.633819951,0.312,0.322466547,36081013800,Kew Gardens,,,36061025300,26308,36081008700,-3.07,,,,,
0.822829964,0.108,0.925642034,36081014000,Kew Gardens,,,36061025500,92339,36081008800,1446.67,,,,,
0.826923077,1.319,1.043670417,36081014100,Astoria,,,36061025700,56745,36081009100,-16.13,,,,,
0.768261965,0.278,0.662621286,36081014201,Richmond Hill,,,36061025900,52827,36081009400,-9.9,,,,,
0.943765281,0.447,0.89814414,36081014202,Richmond Hill,,,36061026100,19908,36081009500,216.67,,,,,
0.879021879,0.711,0.670392911,36081014300,Astoria,,,36061026300,25084,36081009600,19.07,,,,,
0.593296089,-0.040,0.134498394,36081014400,Richmond Hill,,,36061026500,39286,36081009700,481.82,,,,,
1.078104994,0.986,-0.016359748,36081014500,Astoria,,,36061026700,27799,36081009800,47.09,,,,,
0.801197605,0.793,0.504676855,36081014700,Astoria,,,36061026900,22036,36081009900,N/A,,,,,
0.870098039,1.733,0.715902583,36081014800,Richmond Hill,,,36061027100,31947,36081010000,232.55,,,,,
0.760770975,0.979,0.797096944,36081014900,Astoria,,,36061027300,59485,36081010100,N/A,,,,,
0.762315271,1.454,1.013762194,36081015000,Richmond Hill,,,36061027500,202961,36081010200,62.5,,,,,
0.85106383,0.848,0.670337032,36081015100,Astoria,,,36061027700,19362,36081010300,-27.5,,,,,
1.350724638,2.822,0.319059198,36081015200,Richmond Hill,,,36061027900,32734,36081010400,122.89,,,,,
1.041558442,1.374,0.390473474,36081015300,Astoria,,,36061028100,68217,36081010500,-38.41,,,,,
0.798948752,0.698,0.478781609,36081015400,Richmond Hill,,,36061028300,29127,36081010600,79.4,,,,,
0.902912621,1.325,0.267224242,36081015500,Astoria,,,36061028500,22055,36081010701,N/A,,,,,
0.836477987,0.549,0.485969388,36081015600,Richmond Hill,,,36061028700,32303,36081010800,12.88,,,,,
0.792525773,1.275,0.523656904,36081015700,Astoria,,,36061029100,27972,36081011000,46.81,,,,,
0.993188011,0.242,0.616514616,36081015801,South Ozone Park,,,36061029300,22184,36081011100,N/A,,,,,
0.998637602,1.076,0.804075927,36081015802,South Ozone Park,,,36061029500,41256,36081011200,-27.67,,,,,
0.81656051,1.161,0.091752101,36081015900,Astoria,,,36061029700,1924,36081011300,35.38,,,,,
0.904761905,1.028,0.211168255,36081016100,Astoria,,,36061029900,19646,36081011400,381.08,,,,,
0.520547945,0.141,0.033195612,36081016300,Astoria,,,36061030300,43890,36081011500,58.62,,,,,
0.892169448,0.074,0.377899757,36081016400,South Ozone Park,,,36061030700,60160,36081011600,-8.12,,,,,
0.582920792,0.232,0.617480753,36081016600,South Ozone Park,,,36061030900,19336,36081011700,41.18,,,,,
0.850208044,-0.028,0.749065717,36081016800,South Ozone Park,,,36061031100,N/A,36081011800,13.33,,,,,
0.922789539,0.356,0.37158661,36081016900,Hunters Point-Sunnyside-West Maspeth,,,36061031703,180412,36081011900,N/A,,,,,
0.809182209,0.681,0.170904066,36081017000,South Ozone Park,,,36061031704,140856,36081012000,-41.32,,,,,
0.420595533,0.698,0.66617876,36081017200,South Ozone Park,,,36061031900,N/A,36081012100,N/A,,,,,
0.852209945,0.603,0.252397106,36081017400,South Ozone Park,,,36081000101,76040,36081012200,-25.81,,,,,
1.078666667,0.716,0.486949829,36081017600,South Ozone Park,,,36081000102,92922,36081012301,154.84,,,,,
2.311212815,-0.072,-0.029022463,36081017800,South Ozone Park,,,36081000103,N/A,36081012400,67.11,,,,,
0.980225989,1.005,0.587719298,36081017900,Hunters Point-Sunnyside-West Maspeth,,,36081000104,9727,36081012500,40.25,,,,,
0.963181149,0.179,-0.025257642,36081018000,South Ozone Park,,,36081000200,29452,36081012601,207.23,,,,,
0.811748999,0.305,0.018988129,36081018101,Hunters Point-Sunnyside-West Maspeth,,,36081000400,23592,36081012602,-70.59,,,,,
0.94259012,0.798,0.82223826,36081018102,Hunters Point-Sunnyside-West Maspeth,,,36081000600,24200,36081012800,-41.94,,,,,
0.812738854,0.108,0.711750869,36081018200,Baisley Park,,,36081000701,84546,36081013000,429.73,,,,,
0.860759494,0.486,0.305168443,36081018300,Hunters Point-Sunnyside-West Maspeth,,,36081000702,66383,36081013200,572,,,,,
1.835526316,0.827,1.2139,36081018401,Baisley Park,,,36081000800,28045,36081013400,34.81,,,,,
1.146505376,0.628,0.196746028,36081018402,Baisley Park,,,36081001000,30383,36081013500,N/A,,,,,
0.751889169,0.773,0.734685297,36081018501,Hunters Point-Sunnyside-West Maspeth,,,36081001200,32840,36081013600,32.5,,,,,
0.996221662,0.759,0.765945344,36081018502,Hunters Point-Sunnyside-West Maspeth,,,36081001400,42564,36081013700,N/A,,,,,
0.741468459,0.009,0.253804433,36081018600,Baisley Park,,,36081001600,34517,36081013800,-34.77,,,,,
0.745271122,0.541,0.806385855,36081018700,Hunters Point-Sunnyside-West Maspeth,,,36081001800,29798,36081014000,55.42,,,,,
0.897327707,0.848,0.704544102,36081018800,Baisley Park,,,36081001901,90669,36081014100,N/A,,,,,
1.110335196,0.460,0.713541806,36081018900,Hunters Point-Sunnyside-West Maspeth,,,36081001902,99027,36081014201,-47.99,,,,,
1.025531915,-0.309,1.042103862,36081019000,Baisley Park,,,36081001903,94271,36081014202,-42.1,,,,,
0.698296837,0.376,0.411234213,36081019200,Baisley Park,,,36081002000,26890,36081014300,-47.68,,,,,
0.390243902,0.336,0.231687942,36081019400,South Jamaica,,,36081002200,28543,36081014400,-33.74,,,,,
0.768076398,0.026,0.575653053,36081019600,South Jamaica,,,36081002400,20742,36081014500,190.63,,,,,
0.734722222,0.308,0.385860527,36081019800,South Jamaica,,,36081002500,20792,36081014700,1563.64,,,,,
0.527272727,0.434,3.033621174,36081019900,Hunters Point-Sunnyside-West Maspeth,,,36081002600,38132,36081014800,-41.96,,,,,
0.352811466,1.261,0.073099175,36081020200,South Jamaica,,,36081002800,29393,36081014900,N/A,,,,,
0.938211382,0.205,0.412883024,36081020400,Jamaica,,,36081003000,28269,36081015000,-38.18,,,,,
0.740694789,0.308,0.366511452,36081020500,Hunters Point-Sunnyside-West Maspeth,,,36081003100,50958,36081015100,-53.33,,,,,
0.535980149,-0.352,0.469397401,36081020600,Jamaica,,,36081003200,29225,36081015200,-23.76,,,,,
0.866131191,-0.136,0.539663048,36081020800,Jamaica,,,36081003301,82757,36081015300,134.29,,,,,
0.703328509,4.481,0.531296437,36081021200,Jamaica,,,36081003302,25024,36081015400,-7.67,,,,,
0.861182519,0.652,0.251085208,36081021400,Briarwood-Jamaica Hills,,,36081003400,29803,36081015500,37.84,,,,,
0.966122961,0.584,0.420626303,36081021600,Kew Gardens,,,36081003600,26587,36081015600,9.38,,,,,
0.797157623,0.349,0.392097392,36081022001,Briarwood-Jamaica Hills,,,36081003700,N/A,36081015700,N/A,,,,,
0.945725916,0.039,0.50474592,36081022002,Briarwood-Jamaica Hills,,,36081003800,33457,36081015801,21.69,,,,,
1.382978723,0.670,1.000903707,36081023000,Briarwood-Jamaica Hills,,,36081003900,25015,36081015802,-14.7,,,,,
0.832070707,0.255,0.58483172,36081023200,Briarwood-Jamaica Hills,,,36081004001,34174,36081015900,19.23,,,,,
1.024495677,0.242,0.135085393,36081023500,Hunters Point-Sunnyside-West Maspeth,,,36081004002,17944,36081016100,580,,,,,
1.049518569,0.147,0.155927725,36081023600,Briarwood-Jamaica Hills,,,36081004200,27277,36081016300,-34.83,,,,,
0.761506276,1.995,0.36305924,36081023800,Jamaica,,,36081004300,15064,36081016400,56.12,,,,,
0.885154062,1.432,0.181082353,36081024000,Jamaica,,,36081004401,28154,36081016600,3.01,,,,,
1.016229713,0.122,0.494135539,36081024300,Elmhurst-Maspeth,,,36081004500,52703,36081016800,-13.71,,,,,
