Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,ppopbk,TimeFrame,GeoVintage,Source,Location
Census Tract,36005037000,NY,36005037000,36005037000,65.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037100,NY,36005037100,36005037100,38.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037200,NY,36005037200,36005037200,54.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037300,NY,36005037300,36005037300,36.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037400,NY,36005037400,36005037400,54.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037504,NY,36005037504,36005037504,40.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037600,NY,36005037600,36005037600,44.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037800,NY,36005037800,36005037800,58.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005037900,NY,36005037900,36005037900,52.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038000,NY,36005038000,36005038000,71.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038100,NY,36005038100,36005038100,25.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038200,NY,36005038200,36005038200,74.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038301,NY,36005038301,36005038301,27.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038303,NY,36005038303,36005038303,47.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038304,NY,36005038304,36005038304,36.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038500,NY,36005038500,36005038500,37.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038600,NY,36005038600,36005038600,81.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038700,NY,36005038700,36005038700,25.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038800,NY,36005038800,36005038800,76.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005038900,NY,36005038900,36005038900,17.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039000,NY,36005039000,36005039000,73.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039100,NY,36005039100,36005039100,17.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039200,NY,36005039200,36005039200,66.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039300,NY,36005039300,36005039300,35.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039400,NY,36005039400,36005039400,59.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039500,NY,36005039500,36005039500,39.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039600,NY,36005039600,36005039600,69.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039700,NY,36005039700,36005039700,8.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039800,NY,36005039800,36005039800,79.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039901,NY,36005039901,36005039901,21.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005039902,NY,36005039902,36005039902,23.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040100,NY,36005040100,36005040100,17.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040302,NY,36005040302,36005040302,14.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040303,NY,36005040303,36005040303,19.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040304,NY,36005040304,36005040304,17.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040400,NY,36005040400,36005040400,74.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040501,NY,36005040501,36005040501,22.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040502,NY,36005040502,36005040502,30.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040600,NY,36005040600,36005040600,66.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040701,NY,36005040701,36005040701,16.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040702,NY,36005040702,36005040702,17.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040800,NY,36005040800,36005040800,50.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005040900,NY,36005040900,36005040900,60.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041100,NY,36005041100,36005041100,21.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041300,NY,36005041300,36005041300,18.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041400,NY,36005041400,36005041400,56.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041500,NY,36005041500,36005041500,18.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041800,NY,36005041800,36005041800,51.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005041900,NY,36005041900,36005041900,15.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042000,NY,36005042000,36005042000,49.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042100,NY,36005042100,36005042100,16.48,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042200,NY,36005042200,36005042200,70.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042300,NY,36005042300,36005042300,16.8,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042400,NY,36005042400,36005042400,72.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042500,NY,36005042500,36005042500,14.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042600,NY,36005042600,36005042600,81.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042800,NY,36005042800,36005042800,76.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042901,NY,36005042901,36005042901,18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005042902,NY,36005042902,36005042902,27.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043000,NY,36005043000,36005043000,70.8,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043101,NY,36005043101,36005043101,20.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043102,NY,36005043102,36005043102,22.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043400,NY,36005043400,36005043400,59.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043501,NY,36005043501,36005043501,58.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043502,NY,36005043502,36005043502,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043503,NY,36005043503,36005043503,37.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005043600,NY,36005043600,36005043600,68.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005044200,NY,36005044200,36005044200,69.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005044400,NY,36005044400,36005044400,78.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005044800,NY,36005044800,36005044800,81.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005044901,NY,36005044901,36005044901,8.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005044902,NY,36005044902,36005044902,8.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005045101,NY,36005045101,36005045101,8.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005045102,NY,36005045102,36005045102,8.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005045600,NY,36005045600,36005045600,57.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005045800,NY,36005045800,36005045800,47.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046000,NY,36005046000,36005046000,68.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046203,NY,36005046203,36005046203,58.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046204,NY,36005046204,36005046204,64.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046205,NY,36005046205,36005046205,63.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046206,NY,36005046206,36005046206,72.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046207,NY,36005046207,36005046207,67.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046208,NY,36005046208,36005046208,72.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005046209,NY,36005046209,36005046209,62.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005048401,NY,36005048401,36005048401,76.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005048402,NY,36005048402,36005048402,48.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005050400,NY,36005050400,36005050400,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005051601,NY,36005051601,36005051601,5.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36005051602,NY,36005051602,36005051602,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000100,NY,36047000100,36047000100,6.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000200,NY,36047000200,36047000200,7.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000301,NY,36047000301,36047000301,2.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000501,NY,36047000501,36047000501,2.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000502,NY,36047000502,36047000502,3.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000700,NY,36047000700,36047000700,3.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047000900,NY,36047000900,36047000900,3.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001100,NY,36047001100,36047001100,11.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001300,NY,36047001300,36047001300,9.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001501,NY,36047001501,36047001501,27.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001502,NY,36047001502,36047001502,12.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001801,NY,36047001801,36047001801,39.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001802,NY,36047001802,36047001802,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001803,NY,36047001803,36047001803,6.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047001804,NY,36047001804,36047001804,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047002000,NY,36047002000,36047002000,10.15,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047002100,NY,36047002100,36047002100,4.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047002200,NY,36047002200,36047002200,5.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047002300,NY,36047002300,36047002300,53.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047002901,NY,36047002901,36047002901,51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003000,NY,36047003000,36047003000,1.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003101,NY,36047003101,36047003101,24.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003102,NY,36047003102,36047003102,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003300,NY,36047003300,36047003300,18.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003400,NY,36047003400,36047003400,2.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003500,NY,36047003500,36047003500,27.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003600,NY,36047003600,36047003600,3.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003700,NY,36047003700,36047003700,11.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003800,NY,36047003800,36047003800,1.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047003900,NY,36047003900,36047003900,14.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004100,NY,36047004100,36047004100,9.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004300,NY,36047004300,36047004300,6.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004400,NY,36047004400,36047004400,0.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004500,NY,36047004500,36047004500,1.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004600,NY,36047004600,36047004600,1.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004700,NY,36047004700,36047004700,10.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047004900,NY,36047004900,36047004900,7.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005000,NY,36047005000,36047005000,1.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005100,NY,36047005100,36047005100,4.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005201,NY,36047005201,36047005201,0.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005202,NY,36047005202,36047005202,1.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005301,NY,36047005301,36047005301,8.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005302,NY,36047005302,36047005302,3.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005303,NY,36047005303,36047005303,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005400,NY,36047005400,36047005400,1.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005601,NY,36047005601,36047005601,1.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005602,NY,36047005602,36047005602,1.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005800,NY,36047005800,36047005800,2.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047005900,NY,36047005900,36047005900,17.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006000,NY,36047006000,36047006000,1.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006200,NY,36047006200,36047006200,3.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006300,NY,36047006300,36047006300,2.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006400,NY,36047006400,36047006400,1.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006500,NY,36047006500,36047006500,1.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006600,NY,36047006600,36047006600,2.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006700,NY,36047006700,36047006700,1.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006800,NY,36047006800,36047006800,3.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006901,NY,36047006901,36047006901,2.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047006902,NY,36047006902,36047006902,3.21,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007000,NY,36047007000,36047007000,5.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007100,NY,36047007100,36047007100,38.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007200,NY,36047007200,36047007200,2.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007400,NY,36047007400,36047007400,1.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007500,NY,36047007500,36047007500,1.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007600,NY,36047007600,36047007600,2.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007700,NY,36047007700,36047007700,4.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047007800,NY,36047007800,36047007800,5.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008000,NY,36047008000,36047008000,3.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008200,NY,36047008200,36047008200,4.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008400,NY,36047008400,36047008400,5.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008500,NY,36047008500,36047008500,48.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008600,NY,36047008600,36047008600,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047008800,NY,36047008800,36047008800,3.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009001,NY,36047009001,36047009001,2.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009002,NY,36047009002,36047009002,2.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009201,NY,36047009201,36047009201,1.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009202,NY,36047009202,36047009202,3.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009401,NY,36047009401,36047009401,0.58,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009402,NY,36047009402,36047009402,1.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009600,NY,36047009600,36047009600,3.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047009800,NY,36047009800,36047009800,1.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010000,NY,36047010000,36047010000,1.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010100,NY,36047010100,36047010100,8.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010200,NY,36047010200,36047010200,0.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010401,NY,36047010401,36047010401,0.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010402,NY,36047010402,36047010402,0.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010601,NY,36047010601,36047010601,0.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047010602,NY,36047010602,36047010602,0.18,2020,2020,Census,"New York (City, 2020)"
